Country,Year,Unit Code,Salary,Exchange Rate
Lithuania,2015,EUR,13552.0,1.0
Lithuania,2016,EUR,14389.0,1.0
Lithuania,2017,EUR,15735.0,1.0
Lithuania,2018,EUR,16902.0,1.0
Lithuania,2019,EUR,18382.0,1.0
Lithuania,2020,EUR,19555.0,1.0
Lithuania,2021,EUR,21749.9413821952,1.0
Lithuania,2022,EUR,24111.5599357483,1.0
Lithuania,2000,EUR,9398.72130455631,1.0
Lithuania,2001,EUR,9922.49679467223,1.0
Lithuania,2002,EUR,10592.1311882162,1.0
Lithuania,2003,EUR,11734.3873438402,1.0
Lithuania,2004,EUR,13021.1591140592,1.0
Lithuania,2005,EUR,14385.0,1.0
Lithuania,2006,EUR,16473.0,1.0
Lithuania,2007,EUR,17547.0,1.0
Lithuania,2008,EUR,17867.0,1.0
Lithuania,2009,EUR,15515.0,1.0
Lithuania,2010,EUR,15574.0,1.0
Lithuania,2011,EUR,15892.0,1.0
Lithuania,2012,EUR,16158.0,1.0
Lithuania,2013,EUR,16770.0,1.0
Lithuania,2014,EUR,17532.0,1.0
Lithuania,2015,EUR,18679.0,1.0
Lithuania,2016,EUR,19648.0,1.0
Lithuania,2017,EUR,20755.0,1.0
Lithuania,2018,EUR,21721.0,1.0
Lithuania,2019,EUR,23104.0,1.0
Lithuania,2020,EUR,24306.0,1.0
Lithuania,2021,EUR,25849.0,1.0
Lithuania,2022,EUR,24111.5599357483,1.0
Lithuania,2000,USD,19456.69440928581,0.878997
Lithuania,2001,USD,20145.6336084595,0.896247
Lithuania,2002,USD,18930.284087858236,1.018155
Lithuania,2003,USD,17384.238376107212,1.228266
Lithuania,2004,USD,17935.064672330627,1.321096
Lithuania,2005,USD,21901.364149056917,1.19512
Lithuania,2006,USD,22612.84545412025,1.325574
Lithuania,2007,USD,21712.077815042394,1.470564
Lithuania,2008,USD,24338.153004278192,1.335845
Lithuania,2009,USD,19223.083223769543,1.468703
Lithuania,2010,USD,21413.421848188358,1.323469
Lithuania,2011,USD,21916.52500528625,1.319461
Lithuania,2012,USD,22524.289398162266,1.305302
Lithuania,2013,USD,22192.436753555226,1.375018
Lithuania,2014,USD,25598.518428172974,1.246244
Lithuania,2015,USD,30918.710236131654,1.099302
Lithuania,2016,USD,33596.04124517348,1.064173
Lithuania,2017,USD,32154.110874893893,1.174531
Lithuania,2018,USD,34752.05616039194,1.137314
Lithuania,2019,USD,37584.292213603156,1.118579
Lithuania,2020,USD,36517.058027015424,1.21116
Lithuania,2021,USD,41582.15250962918,1.131145
Lithuania,2022,USD,41621.169796401045,1.054141
Türkiye,2000,TRY,7430.168414499474,0.603835
Türkiye,2001,TRY,4805.433210708284,1.283426
Türkiye,2002,TRY,5486.0206172249445,1.581179
Türkiye,2003,TRY,6447.5355352243305,1.757203
Türkiye,2004,TRY,10171.135551870719,1.321096
Türkiye,2005,TRY,9361.553452909131,1.614262
Türkiye,2006,TRY,8804.850571297615,1.891571
Türkiye,2007,TRY,10657.284295591106,1.723516
Türkiye,2008,TRY,9637.646789635883,2.097815
Türkiye,2009,TRY,9740.446443165862,2.208523
Türkiye,2010,TRY,11797.546669995354,1.986769
Türkiye,2011,TRY,10416.374579852167,2.460741
Türkiye,2012,TRY,12376.817485758973,2.322164
Türkiye,2013,TRY,11338.787009505813,2.806914
Türkiye,2014,TRY,12408.837814263652,2.856996
Türkiye,2015,TRY,12024.645017616473,3.269951
Türkiye,2016,TRY,12739.2417573397,3.691193
Türkiye,2017,TRY,11366.063801457582,4.517483
Türkiye,2018,TRY,9806.584416267691,6.08224
Türkiye,2019,TRY,11239.08004218933,6.457557
Türkiye,2020,TRY,8589.48516443767,9.521176
Türkiye,2000,TRY,182336.58959065969,0.603835
Türkiye,2001,TRY,78747.32271381599,1.283426
Türkiye,2002,TRY,64785.911256910826,1.581179
Türkiye,2003,TRY,61906.16694265887,1.757203
Türkiye,2004,TRY,87790.50143862217,1.321096
Türkiye,2005,TRY,74552.33413163414,1.614262
Türkiye,2006,TRY,63971.164709122735,1.891571
Türkiye,2007,TRY,72625.37742614516,1.723516
Türkiye,2008,TRY,59324.58295893584,2.097815
Türkiye,2009,TRY,56989.671377658284,2.208523
Türkiye,2010,TRY,64927.02473211531,1.986769
Türkiye,2011,TRY,53267.69456842471,2.460741
Türkiye,2012,TRY,58725.39579461227,2.322164
Türkiye,2013,TRY,50819.86836789442,2.806914
Türkiye,2014,TRY,51631.85387728929,2.856996
Türkiye,2015,TRY,46249.622700768305,3.269951
Türkiye,2016,TRY,46012.49514723288,3.691193
Türkiye,2017,TRY,36889.126090789934,4.517483
Türkiye,2018,TRY,27886.27216288736,6.08224
Türkiye,2019,TRY,27914.736176544782,6.457557
Türkiye,2020,TRY,18834.648156908348,9.521176
Türkiye,2006,TRY,11330.26463188535,1.891571
Türkiye,2007,TRY,12863.240027942878,1.723516
Türkiye,2008,TRY,10507.122887385207,2.097815
Türkiye,2009,TRY,10093.623657077604,2.208523
Türkiye,2010,TRY,11499.575441332132,1.986769
Türkiye,2011,TRY,9434.556501476587,2.460741
Türkiye,2012,TRY,10401.074170472026,2.322164
Türkiye,2013,TRY,9000.988273954956,2.806914
Türkiye,2014,TRY,9144.920048890513,2.856996
Türkiye,2015,TRY,8191.560057016145,3.269951
Türkiye,2016,TRY,8149.397769230706,3.691193
Türkiye,2017,TRY,6533.505494099258,4.517483
Türkiye,2018,TRY,4939.134266322934,6.08224
Türkiye,2019,TRY,4944.12980017056,6.457557
Türkiye,2020,TRY,3335.8274229990075,9.521176
Colombia,2005,COP,4409.244802837449,2718.296111
Colombia,2006,COP,4550.211355682876,3014.202842
Colombia,2007,COP,4850.003880439771,2946.869601
Colombia,2008,COP,5462.905170993793,3023.973597
Colombia,2009,COP,6037.814730418459,2953.927339
Colombia,2010,COP,7567.04010416917,2491.381272
Colombia,2011,COP,7755.839816059604,2553.420193
Colombia,2012,COP,8955.803426921138,2346.709502
Colombia,2013,COP,8240.469931859272,2661.490204
Colombia,2014,COP,7601.805340928261,2978.419597
Colombia,2015,COP,6620.749875354279,3646.370646
Colombia,2016,COP,8013.974430414011,3179.75035
Colombia,2017,COP,7624.842997450335,3552.015564
Colombia,2018,COP,8062.399192416879,3604.146645
Colombia,2019,COP,7980.18508449934,3772.965875
Colombia,2020,COP,8372.853114209713,4164.089173
Colombia,2021,COP,7645.372856813329,4396.420971
Colombia,2005,COP,9619.540672623947,2718.296111
Colombia,2006,COP,9421.542108678033,3014.202842
Colombia,2007,COP,9574.090075253385,2946.869601
Colombia,2008,COP,10243.098693298543,3023.973597
Colombia,2009,COP,10869.066268525436,2953.927339
Colombia,2010,COP,13309.048828717374,2491.381272
Colombia,2011,COP,12915.349024969508,2553.420193
Colombia,2012,COP,14395.123457424002,2346.709502
Colombia,2013,COP,12954.17692997077,2661.490204
Colombia,2014,COP,11583.661360122322,2978.419597
Colombia,2015,COP,9499.994203277161,3646.370646
Colombia,2016,COP,10789.989849360345,3179.75035
Colombia,2017,COP,9910.215866385208,3552.015564
Colombia,2018,COP,10139.097433978024,3604.146645
Colombia,2019,COP,9654.128398391624,3772.965875
Colombia,2020,COP,9925.993964779102,4164.089173
Colombia,2021,COP,8474.690491598969,4396.420971
Colombia,2005,COP,6.111984126225679,2718.296111
Colombia,2006,COP,5.626031454720525,3014.202842
Colombia,2007,COP,5.717253316632249,2946.869601
Colombia,2008,COP,6.116455520097585,3023.973597
Colombia,2009,COP,6.490342449144448,2953.927339
Colombia,2010,COP,7.9473985866905075,2491.381272
Colombia,2011,COP,7.712400823799705,2553.420193
Colombia,2012,COP,8.595865820975398,2346.709502
Colombia,2013,COP,7.735515978626536,2661.490204
Colombia,2014,COP,6.917091205265797,2978.419597
Colombia,2015,COP,5.672763963995557,3646.370646
Colombia,2016,COP,6.443273133062161,3179.75035
Colombia,2017,COP,5.917766862577858,3552.015564
Colombia,2018,COP,6.05441513604117,3604.146645
Colombia,2019,COP,5.764960702169086,3772.965875
Colombia,2020,COP,5.927106499071123,4164.089173
Colombia,2021,COP,5.0605917182353926,4396.420971
Costa Rica,2000,CRC,6360.8908118938525,280.223159
Costa Rica,2001,CRC,6590.588370418963,304.453199
Costa Rica,2002,CRC,5857.086220479999,383.440114
Costa Rica,2003,CRC,4777.278781781152,509.361796
Costa Rica,2004,CRC,4634.659361865593,602.576253
Costa Rica,2005,CRC,4966.988867971203,591.322042
Costa Rica,2006,CRC,5054.743294307722,685.247855
Costa Rica,2007,CRC,5204.890742003426,732.06724
Costa Rica,2008,CRC,6426.028333563661,691.976563
Costa Rica,2009,CRC,6207.169023814008,830.374198
Costa Rica,2010,CRC,8505.983077548917,662.056102
Costa Rica,2011,CRC,9348.977952322093,660.892456
Costa Rica,2012,CRC,9954.44217680275,651.378137
Costa Rica,2013,CRC,10631.522297328407,684.765624
Costa Rica,2014,CRC,11510.219247683834,666.101039
Costa Rica,2015,CRC,14143.05098166874,584.654401
Costa Rica,2016,CRC,15047.723834056866,579.975091
Costa Rica,2017,CRC,13494.480151429385,658.912007
Costa Rica,2018,CRC,13753.276803109778,679.655193
Costa Rica,2019,CRC,15478.059021894278,636.18358
Costa Rica,2020,CRC,14875.736078702977,732.388565
Costa Rica,2021,CRC,15414.525481553006,719.174416
Costa Rica,2000,CRC,25123.81654968731,280.223159
Costa Rica,2001,CRC,23759.651186159062,304.453199
Costa Rica,2002,CRC,19053.61482050866,383.440114
Costa Rica,2003,CRC,13886.219489958861,509.361796
Costa Rica,2004,CRC,11772.955142179077,602.576253
Costa Rica,2005,CRC,10951.046198274476,591.322042
Costa Rica,2006,CRC,9788.0262609505,685.247855
Costa Rica,2007,CRC,9039.259836295912,732.06724
Costa Rica,2008,CRC,9930.934611726148,691.976563
Costa Rica,2009,CRC,9420.143374926975,830.374198
Costa Rica,2010,CRC,12333.796147082412,662.056102
Costa Rica,2011,CRC,13007.385576814633,660.892456
Costa Rica,2012,CRC,13438.786939206097,651.378137
Costa Rica,2013,CRC,13837.950778907674,684.765624
Costa Rica,2014,CRC,14265.49343664963,666.101039
Costa Rica,2015,CRC,17364.441253902405,584.654401
Costa Rica,2016,CRC,18291.85281338229,579.975091
Costa Rica,2017,CRC,15897.930055477043,658.912007
Costa Rica,2018,CRC,15805.76755778573,679.655193
Costa Rica,2019,CRC,17382.715221917548,636.18358
Costa Rica,2020,CRC,16590.538930656297,732.388565
Costa Rica,2021,CRC,16774.926542993155,719.174416
Costa Rica,2000,CRC,64.80374682340263,280.223159
Costa Rica,2001,CRC,61.285052652534624,304.453199
Costa Rica,2002,CRC,49.14641963162414,383.440114
Costa Rica,2003,CRC,35.817768784523835,509.361796
Costa Rica,2004,CRC,30.36686734629684,602.576253
Costa Rica,2005,CRC,28.246853947556385,591.322042
Costa Rica,2006,CRC,25.246339516086483,685.247855
Costa Rica,2007,CRC,23.316164236498278,732.06724
Costa Rica,2008,CRC,25.61502939225992,691.976563
Costa Rica,2009,CRC,24.29868371223163,830.374198
Costa Rica,2010,CRC,31.81301393699714,662.056102
Costa Rica,2011,CRC,33.55160101872913,660.892456
Costa Rica,2012,CRC,34.66342930082101,651.378137
Costa Rica,2013,CRC,35.69396468418514,684.765624
Costa Rica,2014,CRC,36.796219439615676,666.101039
Costa Rica,2015,CRC,44.78885296204244,584.654401
Costa Rica,2016,CRC,47.181336620541174,579.975091
Costa Rica,2017,CRC,41.00699291096694,658.912007
Costa Rica,2018,CRC,40.76920221515912,679.655193
Costa Rica,2019,CRC,44.83611475794456,636.18358
Costa Rica,2020,CRC,42.79285818723836,732.388565
Costa Rica,2021,CRC,43.26882821623302,719.174416
